"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000100258",197.656560902223,-0.144670371949164,0.262654612462035,-0.550800804878594,0.58177023235252,0.997528070348248
"ENSG00000100266",431.149482643442,-0.0876454648998398,0.240660748151818,-0.364186788136093,0.715718532109457,0.997528070348248
"ENSG00000100281",117.762095763965,-0.136232820223369,0.299610523019184,-0.454699717655264,0.649325284032315,0.997528070348248
"ENSG00000100284",159.194198186867,-0.250176227847253,0.284914943847606,-0.878073380317554,0.379903897886669,0.997528070348248
"ENSG00000100285",2058.19959687397,-0.205703614126371,0.990237119212723,-0.207731673692371,0.835438485079564,0.997528070348248
"ENSG00000100296",115.854446784589,0.177348564953645,0.305444916612356,0.580623723978095,0.561494079464149,0.997528070348248
"ENSG00000100299",137.38692543701,-0.184835641689061,0.290966427075081,-0.635247315462157,0.525267128494115,0.997528070348248
"ENSG00000100300",107.766746048363,-0.0249100545320411,0.311961123504848,-0.0798498679969461,0.936356661986998,0.997528070348248
"ENSG00000100324",115.978653118292,-0.0223597468832227,0.308064688528672,-0.0725813366991643,0.942139278699314,0.997528070348248
"ENSG00000100325",226.008613089758,-0.0143581864397173,0.264504132728917,-0.0542834105901575,0.956709366495571,0.997528070348248
"ENSG00000100330",489.477648506092,-0.0411439378777299,0.228986339000455,-0.179678569723096,0.857404918500581,0.997528070348248
"ENSG00000100335",153.542662615188,-0.124607345300945,0.278507925479812,-0.447410410623941,0.654578760451212,0.997528070348248
"ENSG00000100347",109.008930334555,0.107800825352786,0.309189642066822,0.348656004878352,0.727347577005434,0.997528070348248
"ENSG00000100348",141.633603094868,0.0170414090157569,0.294317670145482,0.0579014131476826,0.953827157483602,0.997528070348248
"ENSG00000100360",163.729046134798,0.182238746665342,0.289289716801078,0.629952383653698,0.528725738452869,0.997528070348248
"ENSG00000100364",239.216553442417,0.223689592110692,0.255520814404459,0.875426108170653,0.381342099213275,0.997528070348248
"ENSG00000100376",482.346783609054,-0.08563346981327,0.242407397847221,-0.353262609036549,0.72389157436505,0.997528070348248
"ENSG00000100380",323.726353020378,0.156418795184587,0.241426796354925,0.647893264319482,0.517053987566115,0.997528070348248
"ENSG00000100401",306.978044956559,0.126082565420193,0.250095296423186,0.504138091453144,0.61416434098597,0.997528070348248
"ENSG00000100403",637.472024357373,-0.0780638695392512,0.219818317813922,-0.355129046185009,0.722492917318755,0.997528070348248
"ENSG00000100413",127.288862582154,-0.217555367000965,0.304465301589116,-0.714548967864198,0.474887787880501,0.997528070348248
"ENSG00000100416",112.839300499929,0.175118193896218,0.306332401826733,0.571660695544925,0.567551867075927,0.997528070348248
"ENSG00000100418",138.306684214447,0.0490732871675761,0.287798799020525,0.170512480714266,0.864607119900615,0.997528070348248
"ENSG00000100439",127.399523222451,0.137622729681924,0.30096901128615,0.457265447674537,0.647480261632423,0.997528070348248
"ENSG00000100441",325.186307334068,-0.0611058598144475,0.241326572520509,-0.253208170058664,0.800107353402986,0.997528070348248
"ENSG00000100442",135.276916760684,-0.0478960266371458,0.28902670996657,-0.165714880270704,0.868381335209743,0.997528070348248
"ENSG00000100461",304.804798556073,0.0262264242198649,0.242137652540142,0.108312044594209,0.913748168621082,0.997528070348248
"ENSG00000100462",126.133223318559,-0.108091117191093,0.293872983986918,-0.367815767630771,0.713010611108286,0.997528070348248
"ENSG00000100473",118.059054709724,0.0562211885719528,0.349494567486675,0.160864270298268,0.872200303919875,0.997528070348248
"ENSG00000100485",167.964376811725,-0.0897281188491369,0.276020818019576,-0.325077360080764,0.745122523251984,0.997528070348248
"ENSG00000100528",146.027141021589,-0.14781705352037,0.284167594069083,-0.520175616803211,0.602941178401257,0.997528070348248
"ENSG00000100554",172.694885197789,-0.14104236880856,0.280232592599529,-0.503304656678957,0.614750092966293,0.997528070348248
"ENSG00000100567",203.806249811458,-0.174702325556015,0.283175279739606,-0.616940594944103,0.537273909459614,0.997528070348248
"ENSG00000100577",114.33549916483,-0.251253391831436,0.328796602828695,-0.76416054688479,0.444771574458515,0.997528070348248
"ENSG00000100580",118.520773851854,-0.245972708469014,0.307210082068659,-0.800666133131794,0.423324953731112,0.997528070348248
"ENSG00000100591",304.764648284787,0.0201345988026765,0.243030854920935,0.0828479116745355,0.933972472037416,0.997528070348248
"ENSG00000100592",210.646948217056,-0.23167680191129,0.264463540150182,-0.876025488351727,0.381016177601842,0.997528070348248
"ENSG00000100603",119.244066656532,0.145911012189669,0.316265445041365,0.46135616292379,0.644543096952014,0.997528070348248
"ENSG00000100605",209.655281042076,-0.164006484454083,0.280815495597715,-0.584036447507983,0.559195790715038,0.997528070348248
"ENSG00000100614",356.125002241584,-0.138765365874242,0.240662873540222,-0.576596480516343,0.564212077274184,0.997528070348248
"ENSG00000100644",431.523709798353,-0.0157758737103179,0.257975771253047,-0.0611525401540267,0.951237726418895,0.997528070348248
"ENSG00000100647",443.201558345283,0.0484832626168709,0.273405066071731,0.177331251806983,0.859248204388439,0.997528070348248
"ENSG00000100650",2048.26478378565,-0.06037628886795,0.204461781794132,-0.295293762668769,0.767769480869033,0.997528070348248
"ENSG00000100664",560.427074705812,0.0752748840103119,0.232004929469731,0.324453813039058,0.745594484320316,0.997528070348248
"ENSG00000100697",297.992817676983,-0.229725334203223,0.263647781355423,-0.871334221066439,0.383571690488926,0.997528070348248
"ENSG00000100711",234.714189135914,-0.130327494412508,0.256553834099247,-0.507992776136375,0.611458409298485,0.997528070348248
"ENSG00000100722",253.662035341152,-0.207070467939884,0.249282271466216,-0.830666644370445,0.406161974570656,0.997528070348248
"ENSG00000100726",129.908432548534,-0.13414407066936,0.29131929276553,-0.460470947172479,0.645178220390373,0.997528070348248
"ENSG00000100731",200.813682039325,-0.118450534135851,0.269972852509362,-0.438749796636471,0.660842840675719,0.997528070348248
"ENSG00000100796",251.127092110289,-0.148033661273224,0.259211982653318,-0.571091119160225,0.567937878252652,0.997528070348248
"ENSG00000100804",205.990395124707,-0.0200651228169791,0.26167320782578,-0.0766800811733781,0.938878050799258,0.997528070348248
"ENSG00000100811",324.13224951719,0.00744068620608662,0.24114101861584,0.0308561614643435,0.975384251344056,0.997528070348248
"ENSG00000100813",785.057642503358,0.115695422084158,0.214828462067109,0.538547923170516,0.590198829253849,0.997528070348248
"ENSG00000100815",172.278977345079,-0.242597834574228,0.275852716491856,-0.879446965973201,0.379158976437746,0.997528070348248
"ENSG00000100823",342.096069014353,0.099539517707556,0.241434531116408,0.412283683064221,0.680131506879007,0.997528070348248
"ENSG00000100836",350.36979418601,0.0256643128777108,0.24089032352449,0.106539409728933,0.915154388881562,0.997528070348248
"ENSG00000100888",388.940643457518,0.0296341736094635,0.232593184338447,0.127407747108973,0.898617684905658,0.997528070348248
"ENSG00000100897",370.33683187208,-0.133940439522332,0.239480159486082,-0.559296602314635,0.575959313801181,0.997528070348248
"ENSG00000100911",205.699355085013,0.145454256864144,0.307865319449001,0.472460675741163,0.636598004159199,0.997528070348248
"ENSG00000100982",116.171358685041,-0.0533596812680394,0.308206658588202,-0.173129553762607,0.862549595165166,0.997528070348248
"ENSG00000100983",195.596823817436,-0.151319982640779,0.282321913607782,-0.535983837411223,0.591969720812797,0.997528070348248
"ENSG00000100991",387.479971109408,-0.16981778606289,0.233461208651949,-0.727391873979627,0.466985931009081,0.997528070348248
"ENSG00000100994",902.815296736022,0.0458887287167993,0.239233685543233,0.191815498777268,0.847886730127534,0.997528070348248
"ENSG00000100997",371.281169763566,-0.153061491889132,0.237553219304832,-0.64432505834712,0.519364669648863,0.997528070348248
"ENSG00000101019",121.599588430238,0.0141521193094658,0.295799620457782,0.0478436019882778,0.961840886962224,0.997528070348248
"ENSG00000101040",215.627178076997,-0.0328345123957987,0.271144254861703,-0.121096102193078,0.903614916456608,0.997528070348248
"ENSG00000101104",145.225792569879,0.226060825767175,0.294888297134616,0.766598159248003,0.443320470252062,0.997528070348248
"ENSG00000101109",129.35040515901,0.0966731784527702,0.293678318209331,0.329180509620947,0.742019253822934,0.997528070348248
"ENSG00000101126",468.224667402344,-0.124625838234432,0.227987246294417,-0.546635130955937,0.584629428467239,0.997528070348248
"ENSG00000101150",344.867625624431,0.060044032695776,0.238935860343543,0.251297702276437,0.801583951497644,0.997528070348248
"ENSG00000101158",306.641352171974,0.025792893212199,0.250951417979002,0.102780424274619,0.918137242137744,0.997528070348248
"ENSG00000101160",492.972206034107,0.137626076325109,0.229002310490385,0.600981169274654,0.547852528559246,0.997528070348248
"ENSG00000101161",382.498342600098,0.0934732691818723,0.233278945158083,0.400693123498692,0.688646074207222,0.997528070348248
"ENSG00000101182",285.966606204704,-0.0388716284925187,0.256528318038929,-0.151529580787334,0.879557978147904,0.997528070348248
"ENSG00000101191",403.769244724796,-0.063275965016928,0.232279974190667,-0.272412485137388,0.785304873833253,0.997528070348248
"ENSG00000101193",156.444972425905,0.102918723519565,0.283028909895641,0.363633254134759,0.716131891150674,0.997528070348248
"ENSG00000101199",381.213780748309,-0.0595973503450762,0.233321041271503,-0.255430671920095,0.798390483521009,0.997528070348248
"ENSG00000101246",102.834784160558,-0.101567172567308,0.318815220855143,-0.318576924573673,0.750047353910809,0.997528070348248
"ENSG00000101265",154.895599318295,0.0696486965234956,0.321578914515007,0.216583530137656,0.828532922137071,0.997528070348248
"ENSG00000101266",254.782678222119,-0.113060063714371,0.255163469102277,-0.443088754484102,0.65770153886425,0.997528070348248
"ENSG00000101290",311.034645960311,0.111631433037787,0.254359667553626,0.438872381425221,0.660754009825278,0.997528070348248
"ENSG00000101294",492.205784943327,-0.165649362461043,0.238068796468593,-0.695804594798698,0.486551211344288,0.997528070348248
"ENSG00000101337",378.586015756031,-0.0962879351543688,0.233531112529738,-0.412313092295602,0.680109953722388,0.997528070348248
"ENSG00000101343",137.178989443825,-0.252428903878979,0.291669456407003,-0.865462249590966,0.386785127165254,0.997528070348248
"ENSG00000101346",197.26336119651,-0.0577821280985461,0.268834808088247,-0.214935441245312,0.82981765246036,0.997528070348248
"ENSG00000101350",286.391116760815,-0.0899302435415944,0.249261666965327,-0.360786496521762,0.718259058100903,0.997528070348248
"ENSG00000101361",224.751780489978,0.114219352821894,0.259852730763908,0.439554175498234,0.660260036189815,0.997528070348248
"ENSG00000101363",152.984482507476,0.119217702471226,0.278892524574902,0.427468260947267,0.669038297895214,0.997528070348248
"ENSG00000101365",188.105163765274,0.0521937277223695,0.278971890688768,0.187093142586895,0.851587604651751,0.997528070348248
"ENSG00000101367",265.960077524046,0.206111655820336,0.247478688202489,0.832846081888445,0.40493154163606,0.997528070348248
"ENSG00000101391",103.358457630783,0.148122894036935,0.314378058733016,0.471161679138454,0.637525281869649,0.997528070348248
"ENSG00000101413",202.675146199868,0.040697044906112,0.26093798576262,0.155964432649277,0.876061056720158,0.997528070348248
"ENSG00000101421",324.307286407117,0.150568742786009,0.24081974177292,0.625234217417221,0.531817347320652,0.997528070348248
"ENSG00000101439",790.181276513099,-0.138029035671387,0.217059252988528,-0.635904868237441,0.524838429434609,0.997528070348248
"ENSG00000101444",412.698853350905,0.0134504107985091,0.248229325468471,0.0541854221821891,0.956787435034622,0.997528070348248
"ENSG00000101474",394.962045947318,0.067415837802704,0.232470633830273,0.289997221119655,0.771818363527546,0.997528070348248
"ENSG00000101544",125.035687599951,-0.115172197029568,0.297797288474899,-0.386746963410568,0.698943544590407,0.997528070348248
"ENSG00000101558",391.890385784524,0.0547559892867444,0.232917766271884,0.235087216244501,0.814141040645528,0.997528070348248
"ENSG00000101577",170.490542440824,-0.160928548801772,0.271140965859811,-0.593523550716336,0.552830826735819,0.997528070348248
"ENSG00000101639",105.978014594138,-0.151000238174158,0.310820774501002,-0.485811279559988,0.627100976260854,0.997528070348248
"ENSG00000101654",196.037506609054,0.0285752278475448,0.264657251715296,0.107970696674069,0.914018936959453,0.997528070348248
"ENSG00000101751",135.087157095246,-0.228206278938235,0.289941134684134,-0.787077967349633,0.431236226201461,0.997528070348248
"ENSG00000101782",222.278129489796,-0.0567440937464287,0.256044441893942,-0.221618143032892,0.82461115758222,0.997528070348248
"ENSG00000101871",149.302497021977,-0.0779946061406772,0.330791839947391,-0.235781530019246,0.81360220104489,0.997528070348248
"ENSG00000101901",200.681778687113,-0.105182449859954,0.261967127073016,-0.401510109436888,0.688044596631664,0.997528070348248
"ENSG00000101911",121.578694458371,0.100119069488776,0.311113937178434,0.321808371546385,0.747597871829017,0.997528070348248
"ENSG00000101940",286.10861307541,-0.205550342331758,0.246687231485138,-0.833242730457826,0.404707847908853,0.997528070348248
"ENSG00000102081",177.948198828043,-0.0756295824773711,0.272488530459657,-0.277551434366036,0.781356717497759,0.997528070348248
"ENSG00000102100",119.218622687018,-0.137488709354814,0.319259313060022,-0.430649017054564,0.666723594436657,0.997528070348248
"ENSG00000102103",130.114062415394,0.124950426729448,0.291026650274009,0.429343589708379,0.667673199251344,0.997528070348248
"ENSG00000102119",165.868867389746,0.210178240282892,0.273734200673151,0.767818707951122,0.44259489845849,0.997528070348248
"ENSG00000102225",252.773626628723,-0.0776397109529909,0.250452813885368,-0.309997359376951,0.756562964425736,0.997528070348248
"ENSG00000102226",281.247275053413,0.160788913205431,0.25194116186292,0.638200252854733,0.523343332635712,0.997528070348248
"ENSG00000102241",190.977146852479,0.226008167170429,0.26610987398552,0.849303950227442,0.395712183347884,0.997528070348248
"ENSG00000102317",524.823494697844,0.101693210395966,0.230790257430211,0.440630430106943,0.659480569208445,0.997528070348248
"ENSG00000102362",130.734399546484,0.0403457078891712,0.298274249683823,0.135263798105061,0.892403306902858,0.997528070348248
"ENSG00000102401",417.176086829411,-0.113294297001447,0.24180097802424,-0.468543584592489,0.639395910345261,0.997528070348248
"ENSG00000102409",176.806760450302,0.185516461700256,0.269572695925778,0.688187136546403,0.491334943366623,0.997528070348248
"ENSG00000102471",138.03087896491,-0.172236544765261,0.290378539559667,-0.593144882629558,0.553084195491032,0.997528070348248
"ENSG00000102572",291.882418142308,0.181094387794938,0.244728599000212,0.739980486689177,0.459311834673856,0.997528070348248
"ENSG00000102575",142.6630735385,0.206217940156077,0.297208583982348,0.693849206482962,0.487776780256987,0.997528070348248
"ENSG00000102606",374.471934222283,-0.172483612229369,0.255636494721181,-0.674722176962622,0.499852292017142,0.997528070348248
"ENSG00000102699",169.700897406393,-0.0745283419662382,0.271710789188135,-0.274292906030442,0.783859535703516,0.997528070348248
"ENSG00000102710",180.298389423315,-0.158841292722425,0.273476294459783,-0.580822893758288,0.561359823723507,0.997528070348248
"ENSG00000102753",126.773803723519,-0.0503445770746079,0.294522420688996,-0.170936314311262,0.864273842176607,0.997528070348248
"ENSG00000102805",114.614913825988,-0.0350494453988469,0.323255984415946,-0.108426284704902,0.913657551861848,0.997528070348248
"ENSG00000102858",369.077336513687,-0.0749361789487037,0.235207925545411,-0.31859546728682,0.750033291055378,0.997528070348248
"ENSG00000102882",124.585621019418,0.0508157700303003,0.296299944995019,0.171501111926141,0.86382975620483,0.997528070348248
"ENSG00000102900",169.118711257896,-0.00933809759518933,0.276656865288541,-0.0337533557515375,0.973073831448999,0.997528070348248
"ENSG00000102901",162.725386568854,0.169540771329287,0.27559801228626,0.615174144119687,0.538439721150718,0.997528070348248
"ENSG00000102908",206.41662407286,-0.224369052469795,0.276553468359124,-0.811304424424852,0.41719086986132,0.997528070348248
"ENSG00000102921",193.989380695644,-0.212957164181602,0.267481669371497,-0.796156105508048,0.425941306986301,0.997528070348248
"ENSG00000102931",102.551119930426,0.253832621554273,0.315429905231033,0.804719582210687,0.420981516778137,0.997528070348248
"ENSG00000102974",229.498340802439,0.0536826179031209,0.254672085330717,0.210791134934984,0.83305025642435,0.997528070348248
"ENSG00000103005",121.036916984359,0.172553248071437,0.307630943212323,0.560909921055448,0.574858946396689,0.997528070348248
"ENSG00000103018",199.868296148621,-0.0822084924734554,0.269689559132695,-0.304826381628687,0.760498387531068,0.997528070348248
"ENSG00000103024",131.110291463011,-0.147578663183768,0.292039571811515,-0.505337897423765,0.613321529329321,0.997528070348248
"ENSG00000103035",238.90756762148,-0.0398181356369893,0.252463752967069,-0.157718227543671,0.874678836761802,0.997528070348248
"ENSG00000103051",233.374234162784,-0.13014854092793,0.253535403560459,-0.513334781258249,0.607717158122805,0.997528070348248
"ENSG00000103091",186.775032665371,-0.0778391666810891,0.267314694024583,-0.291189255289987,0.770906579735628,0.997528070348248
"ENSG00000103111",341.510910968961,-0.181226984167762,0.245412542516596,-0.73845852501816,0.460235861606839,0.997528070348248
"ENSG00000103148",129.728532359121,-0.174203996327905,0.296848198221296,-0.586845388894828,0.557307549959098,0.997528070348248
"ENSG00000103160",106.217791694292,0.0499044138416693,0.307844603574361,0.162109107199648,0.871219934552087,0.997528070348248
"ENSG00000103168",179.374414086147,0.0994993020506582,0.271780989052255,0.366101037447942,0.71428968340528,0.997528070348248
"ENSG00000103187",311.391471353867,0.12225734998996,0.251921307950824,0.48529975881923,0.627463726550914,0.997528070348248
"ENSG00000103194",188.344938408087,-0.0596739327039983,0.264699869777476,-0.225439977564644,0.821637014374788,0.997528070348248
"ENSG00000103196",691.282641100271,0.0218497360176703,0.221648425653928,0.0985783497139991,0.921473060702481,0.997528070348248
"ENSG00000103197",537.872988924676,-0.141554293233509,0.225834313895747,-0.62680595694973,0.530786438257605,0.997528070348248
"ENSG00000103202",557.303642932938,-0.142350189975538,0.259809517361133,-0.54790213777147,0.583759100877246,0.997528070348248
"ENSG00000103222",412.31418576834,0.122383496414645,0.233009551951053,0.525229525527579,0.599423642087647,0.997528070348248
"ENSG00000103249",257.879450012698,-0.226125028959839,0.255791409102915,-0.884021202091505,0.376684767628273,0.997528070348248
"ENSG00000103264",121.435503893826,0.141127149873322,0.298598589092139,0.472631670170999,0.636475983583285,0.997528070348248
"ENSG00000103316",156.377309093409,0.140676567808167,0.289655421151104,0.48566868608608,0.62720208885841,0.997528070348248
"ENSG00000103319",297.148889030169,0.0729305470474008,0.262768682577405,0.277546571882353,0.781360450606302,0.997528070348248
"ENSG00000103353",268.864801175736,-0.0441123485000376,0.24627105180513,-0.17912112762219,0.857842592843727,0.997528070348248
"ENSG00000103363",177.544922653777,-0.0234599833070315,0.285673562651924,-0.0821216464318614,0.934549979897176,0.997528070348248
"ENSG00000103365",494.739642809719,0.0910004078754335,0.228885413337725,0.397580634556036,0.690939337663429,0.997528070348248
"ENSG00000103404",104.543695106892,-0.240101529464728,0.330844136976698,-0.725723996981816,0.468007987673342,0.997528070348248
"ENSG00000103415",116.586784574507,-0.0552181813924127,0.302648609194414,-0.182449810489438,0.855229738614464,0.997528070348248
"ENSG00000103423",150.947589104025,-0.0618709940149256,0.280904194149344,-0.220256568978217,0.825671342495998,0.997528070348248
"ENSG00000103479",598.868302701315,-0.0787905733394139,0.220548064273803,-0.357248990594621,0.720905413206935,0.997528070348248
"ENSG00000103489",136.490776307311,-0.187521682528594,0.304766084973285,-0.615297081186154,0.538358544813825,0.997528070348248
"ENSG00000103496",156.018313474715,0.215152905474203,0.285087304598574,0.75469128931278,0.450434234249989,0.997528070348248
"ENSG00000103502",225.773098825878,0.115232664072255,0.257492494318337,0.447518535937568,0.654500707513478,0.997528070348248
"ENSG00000103507",141.340284298178,0.0158521243836154,0.285750066061108,0.0554754880799412,0.955759657549531,0.997528070348248
"ENSG00000103510",134.853415491439,0.0107240970052267,0.291734205947787,0.0367598203658917,0.970676511083004,0.997528070348248
"ENSG00000103512",136.918515050173,-0.0440910413490067,0.289464054525118,-0.152319573569646,0.878934887573509,0.997528070348248
"ENSG00000103534",312.014311359133,0.185984438637974,0.261711368522391,0.710647151814737,0.477302916238851,0.997528070348248
"ENSG00000103544",167.839385789415,-0.198718513391142,0.274252875674051,-0.724581329923114,0.468708916088077,0.997528070348248
"ENSG00000103549",309.291495744608,-0.063674139652019,0.240765334222083,-0.264465562942237,0.79142119720168,0.997528070348248
"ENSG00000103591",189.207422770637,-0.108111211377029,0.269322125894009,-0.401419716327267,0.688111135725516,0.997528070348248
"ENSG00000103653",168.026869789909,0.0398957175987995,0.273802859324248,0.145709645608754,0.884150606548513,0.997528070348248
"ENSG00000103657",306.332345861209,-0.0643740776884451,0.243076021499878,-0.264831048703327,0.791139617201302,0.997528070348248
"ENSG00000103876",102.823660040891,0.145175998230199,0.315870067380596,0.459606696620843,0.645798551560672,0.997528070348248
"ENSG00000103966",125.830088088422,0.159029360719986,0.309676515908061,0.513533808831664,0.60757796746482,0.997528070348248
"ENSG00000104067",644.48511833579,-0.131500362791147,0.230123371947979,-0.571434190616996,0.56770535810267,0.997528070348248
"ENSG00000104131",171.512001953758,0.0929444270789807,0.279364488355079,0.332699505317391,0.739361122996356,0.997528070348248
"ENSG00000104142",119.823218989763,-0.109070726389797,0.305305972871121,-0.357250548897184,0.72090424672529,0.997528070348248
"ENSG00000104164",309.653590850929,-0.191480233524601,0.248191071075094,-0.77150331273064,0.440408659602341,0.997528070348248
"ENSG00000104219",144.330873596063,-0.228774132001611,0.291659415831911,-0.784387952465275,0.432812505375547,0.997528070348248
"ENSG00000104231",167.699806328863,0.0521982332588477,0.274717543987769,0.190006915834875,0.84930371120317,0.997528070348248
"ENSG00000104320",188.322403308503,-0.131126776165063,0.268630956461223,-0.48812980414635,0.625457901482384,0.997528070348248
"ENSG00000104324",173.582354528406,-0.0461601863155021,0.27036107811703,-0.170735324170888,0.864431885953112,0.997528070348248
"ENSG00000104325",164.084015983582,-0.146526819766694,0.277282727512961,-0.528438323875926,0.597195143975968,0.997528070348248
"ENSG00000104365",318.38611333026,0.108615999141544,0.249147320233487,0.435950902621611,0.6628723520539,0.997528070348248
"ENSG00000104375",125.039651936903,0.0502523499396844,0.307996395884473,0.163158889555752,0.870393333780353,0.997528070348248
"ENSG00000104408",433.556958078473,0.110062082684807,0.232685644017501,0.473007619999663,0.636207742769896,0.997528070348248
"ENSG00000104412",128.078183936701,0.00955292692595654,0.296619244330105,0.0322060254301139,0.974307751074892,0.997528070348248
"ENSG00000104442",119.61189773354,-0.126375331061058,0.297831359961634,-0.42431841656076,0.671333609916948,0.997528070348248
"ENSG00000104518",160.211928874825,0.160697553676031,0.284155832591437,0.565526148840605,0.571715943628616,0.997528070348248
"ENSG00000104522",200.322278600719,0.142983196425177,0.26305595757713,0.543546695319581,0.586753449514054,0.997528070348248
"ENSG00000104529",668.901666347308,0.128902240967189,0.222245907765889,0.579998265268276,0.561915787631208,0.997528070348248
"ENSG00000104613",229.632366434302,0.0228182398679615,0.260000666891721,0.0877622359232806,0.930065653274524,0.997528070348248
"ENSG00000104635",147.626745127355,0.214193293067025,0.30848075428816,0.694348966959996,0.487463389508839,0.997528070348248
"ENSG00000104687",299.261612425513,-0.139172285535394,0.255968698932209,-0.543708219465743,0.586642275364839,0.997528070348248
"ENSG00000104728",162.646165794945,-0.0345777354145267,0.275927270898584,-0.125314671876836,0.900274437267476,0.997528070348248
"ENSG00000104763",961.350307364343,-0.134390668531208,0.224313636553786,-0.599119476621672,0.549093214571454,0.997528070348248
"ENSG00000104765",258.279468816696,0.0810077508925407,0.257555426769545,0.314525505863344,0.753121947771365,0.997528070348248
"ENSG00000104805",980.449091446193,-0.105981603167641,0.212348220635761,-0.499093436480592,0.617713561223504,0.997528070348248
"ENSG00000104812",231.027362751713,-0.0389049999121822,0.270596589516965,-0.143774908551621,0.885678217065098,0.997528070348248
"ENSG00000104824",419.590276958653,0.07139005845381,0.232562724402239,0.306971199435789,0.758865294063704,0.997528070348248
"ENSG00000104852",1720.25519781898,0.0615474976425798,0.210187628056382,0.292821695604604,0.769658444073438,0.997528070348248
"ENSG00000104853",355.069287033223,-0.0629717998360026,0.237296018046277,-0.265372341071994,0.790722641171676,0.997528070348248
"ENSG00000104859",176.204293942838,0.154747381041864,0.270337026709247,0.572423921819254,0.567034813252842,0.997528070348248
"ENSG00000104866",131.053169635782,0.0590289752932529,0.290743982289089,0.203027332942561,0.839113668494425,0.997528070348248
"ENSG00000104881",147.213383242544,0.200805180681551,0.286758862264432,0.70025797667024,0.483766210533837,0.997528070348248
"ENSG00000104885",151.881901232913,-0.16012254329168,0.283089947392336,-0.565624264537254,0.571649229393495,0.997528070348248
"ENSG00000104904",623.886406207077,0.0538463869513805,0.221241617008551,0.243382721928395,0.807708927368389,0.997528070348248
"ENSG00000104946",207.552168712343,-0.226183008152247,0.259750211469287,-0.87077121852119,0.383879083277939,0.997528070348248
"ENSG00000104964",1079.66711188623,-0.0340944156893531,0.209863708398039,-0.162459798073747,0.870943784149161,0.997528070348248
"ENSG00000104969",162.313546390724,-0.164828699855207,0.282914528524916,-0.582609527741844,0.560156190007644,0.997528070348248
"ENSG00000105053",110.205312980524,0.0592292523461272,0.321298873284007,0.184343168529485,0.853744250581292,0.997528070348248
"ENSG00000105058",153.909737161299,0.0421865222037139,0.279445037450929,0.150965365456246,0.880003037080712,0.997528070348248
"ENSG00000105063",205.916327419774,0.169238029369661,0.259516825137761,0.652127388194668,0.514318997145393,0.997528070348248
"ENSG00000105127",150.744949049002,0.153212301954417,0.279323059583131,0.548512901810093,0.583339772810177,0.997528070348248
"ENSG00000105176",284.720348083696,-0.185210140228911,0.249164993947289,-0.743323278662863,0.457285981244462,0.997528070348248
"ENSG00000105186",170.32683406921,-0.0136602839167669,0.291773589144048,-0.0468180960341232,0.962658206298196,0.997528070348248
"ENSG00000105193",785.890969479655,0.164646474349408,0.221783388961915,0.742375139635371,0.457860077630286,0.997528070348248
"ENSG00000105197",114.270825161509,0.124518287654625,0.312220559590198,0.398815144710714,0.690029417058147,0.997528070348248
"ENSG00000105220",669.530571871323,-0.0103849546106982,0.219250833326028,-0.0473656334763193,0.962221818776441,0.997528070348248
"ENSG00000105221",573.67341335917,-0.0449358181636141,0.221551855939659,-0.202823027471513,0.839273358682284,0.997528070348248
"ENSG00000105223",513.540129780066,-0.133286237514107,0.229017062944597,-0.581992607015275,0.560571660628525,0.997528070348248
"ENSG00000105281",613.925277189206,-0.0838978231939254,0.224005653489484,-0.374534400748345,0.708006767780061,0.997528070348248
"ENSG00000105287",199.335495140939,0.0436044961337268,0.271041324849037,0.160877667484888,0.872189751938565,0.997528070348248
"ENSG00000105323",626.011487372459,0.0802305530466868,0.225331834555775,0.356055118464975,0.721799287761133,0.997528070348248
"ENSG00000105325",197.689613317951,-0.176315902733975,0.26420627928776,-0.667341833090732,0.504553811057102,0.997528070348248
"ENSG00000105339",175.695238779634,-0.09717741998117,0.270726704640474,-0.358950256164135,0.719632302477513,0.997528070348248
"ENSG00000105355",119.686311531124,0.212695996038211,0.305255407857176,0.696780435541794,0.485940211689844,0.997528070348248
"ENSG00000105357",257.053540910611,-0.0701048448959274,0.255593620680546,-0.274282451609182,0.783867569175073,0.997528070348248
"ENSG00000105401",382.472740191574,0.184028602628272,0.235806801416624,0.780421096943382,0.435143053983218,0.997528070348248
"ENSG00000105404",165.521453687187,-0.112974460489899,0.277963407475132,-0.406436449733068,0.684421942383737,0.997528070348248
"ENSG00000105426",673.717070187912,-0.164429591165964,0.230222772586652,-0.71421948975128,0.47509146707062,0.997528070348248
"ENSG00000105429",367.535560702784,0.0103486315577118,0.243207761339441,0.0425505810370434,0.966059790398353,0.997528070348248
"ENSG00000105438",455.120218386478,-0.0856905043127087,0.227406146588533,-0.376817010437965,0.706309598502859,0.997528070348248
"ENSG00000105443",238.832035425098,-0.052163660818224,0.254339495282038,-0.205094614819376,0.837498203758301,0.997528070348248
"ENSG00000105483",124.949623681788,0.105943598376916,0.31212335903543,0.339428611508984,0.734286867706101,0.997528070348248
"ENSG00000105518",205.742087651925,-0.060463367187805,0.271552213860555,-0.222658347461876,0.823801421440493,0.997528070348248
"ENSG00000105519",147.479456265606,-0.184013729102271,0.309415486800269,-0.59471402354548,0.552034646262723,0.997528070348248
